Chain,Brand,Hotel,Confirm_No,Rez_Status_Desc,Status_Dt,Guest_Nm,Channel_Cd,Sec_Channel_Desc,Sub_Source,Sub_Src_CD,Location,Arrival_Dt,Depart_Dt,Nights_Qty,override_oversell,Room_Qty,Rate_Category_Name,Rate_Type_Code,Rez_Avg_Rate_Amt,Onshore_Rate_Type_Code,Onshore_Rez_Avg_Rate_Amt,Room_Type_Code,Record_Locator,Booker_Loyalty_Program_Level_List,Loyalty_Type,Loyalty_Program,Loyalty_Number,Loyalty_Level_Code,Loyalty_Level_Name,Loyalty_Points_Payment,Payment_Typ,VCC_Authorization_Amount,VCC_Currency_Code,VCC_Payment_Model,VCC_Card_Activation_Start,VCC_Card_Activation_End,Direct_Bill_Account_Number,Direct_Bill_Project_Number,Total_Points_Pymnt,Points_Refund,Total_Cash_Pymnt,Pay_At_Property,Cash_Refund,Total_Price_For_Adult,Total_Adult_Occupancy,Total_Price_For_Child_Age_Group1,Total_Child_Occupancy_For_Age_Group1,Total_Price_For_Child_Age_Group2,Total_Child_Occupancy_For_Age_Group2,Total_Price_For_Child_Age_Group3,Total_Child_Occupancy_For_Age_Group3,Total_Price_For_Child_Age_Group4,Total_Child_Occupancy_For_Age_Group4,Total_Price_For_Child_Age_Group5,Total_Child_Occupancy_For_Age_Group5,Total_Price_For_Child_Unknown_Age_Group,Total_Child_Occupancy_For_Unknown_Age_Group,Share_With,Channel_Connect_Confirm_NO,PMS_Confirm_Code,Original_Room_Type_Code,Original_Rm_Typ_Nm,Template_Code,Template_Name,Blacklist_Reason,Visa_Information,Installment_Amount,Number_of_Installments,Interest_Amount,Interest_Rate_Percentage,Total_Installment_Amount,Rate_Credential_ID,Trace_Date,Trace_Completion_Flag,Trace_Completion_Date,Trace_Text,RM_Upgrade_Reason_CD,ROOM_UPSELL,Room_To_Charge,Onhold_Duration,AutoCancel_ReleaseDateTime_ScheduledOrActual,Commission_Cd,Comm_Percent_Override_List,Coupon_Offer,Coupon_Discount_Total,Promotion,Promo_Discount,Maximum_Discount_Applied,Paynow_Discount,Fintech_Payment_Provider,Gift_Card_Paid,Gift_Card_Refund,Loyalty_Redemption_Reference,Award_Details
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF019549","Cancelled","3/26/2026 5:45:37 PM","Russell, Emma","SYDC","Booking.com","","","US","4/3/2026 12:00:00 AM","4/6/2026 12:00:00 AM","3","No","1","OTA","OTBKGLT","133.680000","","","CSC","","","","","","","","No","","","","","","","","","0","","470.71","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","5144444487","125742","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG057160","Confirmed","6/27/2026 9:58:50 AM","Hosokawa, SHINJI","SYDC","TFN","","TFN","","8/19/2026 12:00:00 AM","8/22/2026 12:00:00 AM","3","No","1","Wholesale","FITTFNPRO","78.960000","","","CSC","","","","","","","","No","","","","","","","","","0","","282.31","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","JJ534T76EE","138639","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG048921","Cancelled","5/25/2026 12:44:16 PM","GUI, ZHOU","SYDC","Expedia","","Expedia Affiliate Network","","6/2/2026 12:00:00 AM","6/5/2026 12:00:00 AM","3","N/A","1","OTA","OTEXEC","153.253300","","","CSC","","","","","","","","No","","","","","","","","","0","","459.76","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2468294809","135239","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF016476","Confirmed","12/26/2025 8:11:58 AM","Oberg, Emmy","SYDC","Booking.com","","","SE","3/17/2026 12:00:00 AM","3/21/2026 12:00:00 AM","4","No","1","OTA","OTBKGAP","121.125000","","","WSC","","","","","","","","No","","","","","","","","","0","","569.98","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","6907330328","124530","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG053988","Confirmed","6/14/2026 3:53:26 PM","Dambrosio, Francis","WEB","Mobile","","","","6/14/2026 12:00:00 AM","6/15/2026 12:00:00 AM","1","No","1","Qualified Discount","MEMBERONLY","87.000000","","","CSC","","","","","","","","No","","","","","","","","","0","","103.33","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","137308","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG059821","Cancelled","7/14/2026 3:09:45 AM","Vasovic, Ivica","SYDC","Booking.com","","","US","7/13/2026 12:00:00 AM","7/17/2026 12:00:00 AM","4","No","1","OTA","OTBKGIN","92.665000","","","CSC","","","","","","","","No","","","","","","","","","0","","439.33","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","5380488976","139899","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG054254","Confirmed","6/15/2026 2:48:36 PM","Russo, Kelly","WEB","Booking Engine","","","","11/20/2026 12:00:00 AM","11/22/2026 12:00:00 AM","2","No","1","Retail","BAR","209.000000","","","WNN","","","","","","","","No","","","","","","","","","0","","486.66","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","137411","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF009104","Confirmed","11/11/2025 4:06:31 PM","Hartnett, Chris","PMS","PMS","","","","12/2/2025 12:00:00 AM","12/3/2025 12:00:00 AM","1","No","1","Discount","DISFALL","191.200000","","","PCSC","","","","","","","","No","","","","","","","","","0","","222.90","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","121863","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG053545","Confirmed","6/12/2026 4:32:18 PM","Diebolt, Tess","WEB","Booking Engine","","","","6/28/2026 12:00:00 AM","7/3/2026 12:00:00 AM","5","No","1","Qualified Discount","DISLOSMEM","120.200000","","","WSC","","","","","","","","No","","","","","","","","","0","","707.13","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","137116","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG038230","Confirmed","4/15/2026 4:44:29 PM","ALMBERG, JOEL M","GDS","Sabre","","AA","","5/6/2026 12:00:00 AM","5/7/2026 12:00:00 AM","1","No","1","Discount","DISBDAY","168.800000","","","NNC","GJFCVI    ","","","","","","","No","","","","","","","","","0","","197.20","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","131807","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF020602","Cancelled","2/9/2026 6:52:02 AM","Obradovic, Tamara","SYDC","Booking.com","","","NL","3/28/2026 12:00:00 AM","4/2/2026 12:00:00 AM","5","N/A","1","OTA","OTBKGLO","126.920000","","","NNC","","","","","","","","No","","","","","","","","","0","","745.70","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","5247289483","126129","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF013340","Cancelled","12/2/2025 4:57:42 PM","Kontsevich, Tatiana","SYDC","Booking.com","","","US","12/8/2025 12:00:00 AM","12/10/2025 12:00:00 AM","2","N/A","1","OTA","OTBKG","268.800000","","","PCSC","","","","","","","","No","","","","","","","","","0","","623.90","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","6658238991","123432","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG037605","Cancelled","4/17/2026 8:25:59 PM","Sabino Soares, Heloisa","SYDC","Hostelworld CCX","","CCX","","4/18/2026 12:00:00 AM","4/19/2026 12:00:00 AM","1","No","1","OTA","OTHOS","148.800000","","","WSC","","","","","","","","No","","","","","","","","","0","","174.25","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","328836-576809957","131564","","","","","","","","","","","","","","Yes","","","","N","","0","","15P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF005374","Confirmed","10/24/2025 3:50:45 PM","Simmons, Ryan","SYDC","Expedia","","A-Expedia","","12/4/2025 12:00:00 AM","12/5/2025 12:00:00 AM","1","No","1","OTA","OTEXHC","199.200000","","","ADA","","","","","","","","No","","","","","","","","","0","","232.08","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2317980172","120352","","","","","","","","","","","","","","Yes","","","","N","","0","","20P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG045693","Confirmed","5/11/2026 11:27:38 AM","Zhang, Jiarui","SYDC","Agoda.com","","AGODA","","5/14/2026 12:00:00 AM","5/15/2026 12:00:00 AM","1","No","1","OTA","OTAGO","157.280000","","","CSC","","","","","","","","No","","","","","","","","","0","","183.98","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","1001852770","134132","","","","","","","","","","","","","","Yes","","","","N","","0","","18P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG051297","Confirmed","6/4/2026 9:07:05 AM","Aguila, Patricia","WEB","Mobile","","","","6/5/2026 12:00:00 AM","6/6/2026 12:00:00 AM","1","No","1","Qualified Discount","MEMBERONLY","201.350000","","","CSC","","","","","","","","No","","","","","","","","","0","","234.55","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","136220","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF008633","Confirmed","11/9/2025 6:10:04 PM","Bazu Lao, Kyria","WEB","Booking Engine","","","","12/14/2025 12:00:00 AM","12/18/2025 12:00:00 AM","4","No","1","Discount","DISFALL","139.200000","","","WSC","","","","","","","","No","","","","","","","","","0","","652.92","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","121677","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF020069","Confirmed","1/20/2026 4:09:22 PM","Soto, Sarenity","SYDC","Expedia","","A-Expedia","","3/3/2026 12:00:00 AM","3/5/2026 12:00:00 AM","2","No","1","OTA","OTEXLTH","90.300000","","","WSC","","","","","","","","No","","","","","","","","","0","","214.24","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2375449234","125928","","","","","","","","","","","","","","Yes","","","","N","","0","","20P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG025546","Cancelled","3/4/2026 7:45:52 PM","Wise, Laine","WEB","Booking Engine","","","","3/8/2026 12:00:00 AM","3/11/2026 12:00:00 AM","3","No","1","Discount","DISWINMEM","100.206700","","","WSC","","","","","","","","No","","","","","","","","","0","","355.47","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","128042","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG024311","Cancelled","3/8/2026 1:35:26 PM","Kever, Saheem","SYDC","Hostelworld CCX","","CCX","","3/12/2026 12:00:00 AM","3/15/2026 12:00:00 AM","3","No","1","OTA","OTHOS","140.533300","","","WSC","","","","","","","","No","","","","","","","","","0","","494.28","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","328836-575422945","127567","","","","","","","","","","","","","","Yes","","","","N","","0","","15P","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG061361","Ignored","7/14/2026 12:51:51 PM","","WEB","Mobile","","","","9/18/2026 12:00:00 AM","9/28/2026 12:00:00 AM","10","No","1","Qualified Discount","DSADVMEM","191.700000","","","WSC","","","Lodging","Book Direct with Perks!","","PERKS","Book Direct Perks!","No","","","","","","","","","0","","2234.73","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG030593","Confirmed","3/15/2026 4:14:13 PM","Khatouli, Zahara","SYDC","Booking.com","","","GB","4/6/2026 12:00:00 AM","4/12/2026 12:00:00 AM","6","No","1","OTA","OTBKGLT","131.040000","","","WSC","","","","","","","","No","","","","","","","","","0","","923.22","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","5308684476","129520","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG052955","Ignored","6/10/2026 12:22:56 PM","","WEB","Booking Engine","","","","9/25/2026 12:00:00 AM","9/29/2026 12:00:00 AM","4","No","1","Qualified Discount","DSADVMEM","140.250000","","","WSC","","","Lodging","Book Direct with Perks!","","PERKS","Book Direct Perks!","No","","","","","","","","","0","","657.73","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG037797","Cancelled","5/6/2026 8:45:09 AM","Albarouki, Ray","SYDC","Booking.com","","","US","5/17/2026 12:00:00 AM","5/19/2026 12:00:00 AM","2","N/A","1","OTA","OTBKGLT","123.480000","","","CSC","","","","","","","","No","","","","","","","","","0","","290.39","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","6419305054","131633","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG031366","Confirmed","3/18/2026 11:39:10 AM","Regan, Meredith","WEB","Booking Engine","","","","4/22/2026 12:00:00 AM","4/23/2026 12:00:00 AM","1","No","1","Discount","DISMBDAY","147.690000","","","WNN","","","","","","","","No","","","","","","","","","0","","172.98","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","129740","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG027082","Cancelled","3/5/2026 2:18:26 PM","Gaines, Rachel","SYDC","Webbeds","","WEBBEDS","","3/10/2026 12:00:00 AM","3/15/2026 12:00:00 AM","5","No","1","Wholesale","WHWB","72.000000","","","CSC","","","","","","","","No","","","","","","","","","0","","430.64","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","919266465","128466","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG048425","Cancelled","5/26/2026 11:17:52 AM","SRITIAN, NUNTUDCHAPORN","SYDC","Expedia","","A-Expedia Affiliate Network","","5/26/2026 12:00:00 AM","6/13/2026 12:00:00 AM","18","N/A","1","OTA","OTEXHC","182.222200","","","CSC","","","","","","","","No","","","","","","","","","0","","3826.80","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","2466227882","135051","","","","","","","","","","","","","","Yes","","","","N","","0","","","32.00000, 32.00000, 32.00000, 32.00000, 32.00000, 32.00000, 28.00000, 28.00000, 28.00000, 20.00000, 20.00000, 20.00000, 28.00000, 28.00000, 28.00000, 28.00000, 28.00000, 20.00000","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG023033","Confirmed","2/8/2026 11:24:14 AM","Bartolini, Elena","SYDC","Booking.com","","","IT","4/15/2026 12:00:00 AM","4/19/2026 12:00:00 AM","4","No","1","OTA","OTBKGLT","155.200000","","","WSC","","","","","","","","No","","","","","","","","","0","","726.36","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","5388584945","127067","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG033724","Confirmed","3/29/2026 8:39:35 PM","Plumb, Karly","WEB","Mobile","","","FL, US","4/3/2026 12:00:00 AM","4/5/2026 12:00:00 AM","2","No","1","Discount","DISMBDAY","163.800000","","","WSC","","","","","","","","No","","","","","","","","","0","","382.92","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","130343","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG038921","Confirmed","4/17/2026 11:56:41 PM","Morales, Liana","WEB","Mobile","","","","4/24/2026 12:00:00 AM","4/25/2026 12:00:00 AM","1","No","1","Discount","DISMBDAY","153.300000","","","CSC","","","","","","","","No","","","","","","","","","0","","179.42","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","132051","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG050466","Ignored","5/31/2026 10:32:42 PM","","WEB","Booking Engine","","","","6/6/2026 12:00:00 AM","6/7/2026 12:00:00 AM","1","No","1","Qualified Discount","MEMBERONLY","192.900000","","","WSC","","","Lodging","Book Direct with Perks!","","PERKS","Book Direct Perks!","No","","","","","","","","","0","","224.85","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Lock in 20%(SAVE20)","-48.22","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SF014586","Cancelled","12/11/2025 6:15:50 PM","Purvey, Emma","PMS","PMS","","","","12/11/2025 12:00:00 AM","12/12/2025 12:00:00 AM","1","No","1","Discount","DISHOLI","269.250000","","","WSC","","","","","","","","No","","","","","","","","","0","","312.47","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","123885","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG037114","Confirmed","4/11/2026 9:39:45 PM","Carlo Acilo, Christian","SYDC","Booking.com","","","US","4/17/2026 12:00:00 AM","4/20/2026 12:00:00 AM","3","No","1","OTA","OTBKGLT","121.440000","","","CSC","","","","","","","","No","","","","","","","","","0","","428.55","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","5770472269","131398","","","","","","","","","","","","","","Yes","","","","N","","0","","","","","0.00","","0.00","","0.00","","0.00","0.00","",""
"Now Now NoHo (34856)","","Now Now NoHo (97050)","97050SG048821","Ignored","5/24/2026 2:32:57 AM","","WEB","Mobile","","","","5/24/2026 12:00:00 AM","5/25/2026 12:00:00 AM","1","No","1","Qualified Discount","MEMBERONLY","104.900000","","","WSC","","","Lodging","Book Direct with Perks!","","PERKS","Book Direct Perks!","No","","","","","","","","","0","","123.87","0.00","","0.00","1","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","0.00","0","No","","","","","initialConfig","Initial Config","","","","","","","","","","Yes","","","","N","","0","","10P","","","0.00","Lock in 20%(SAVE20)","-26.22","","0.00","","0.00","0.00","",""
